"['[""What is the functionality of Autopilot in a Tesla vehicle?"", ""How do I enable Autosteer in my Tesla Model S?"", ""What are the features included in the Full Self-Driving Capability of a Tesla car?"", ""Can I retrofit my Tesla vehicle with Autopilot hardware?"", ""What are the active safety features in Tesla vehicles made after September 2014?""]']",Autopilot
"['[""What is Autopilot in Tesla vehicles?"", ""How do I use the Autopilot feature in my Tesla?"", ""What are the features of Full Self-Driving Capability?"", ""What are the limitations of Autopilot?"", ""Can I upgrade my Tesla to have Autopilot?""]']",Autopilot
"['[""What is the Autopilot feature in Tesla vehicles?"", ""How does the Full Self-Driving Capability work in Tesla?"", ""What are the steps to use the Autopilot feature in my Tesla?"", ""What are the safety features included in the Autopilot system?"", ""Can I upgrade my Tesla vehicle to include Autopilot?""]']",Autopilot
"['[""What is Tesla\'s Autopilot system?"", ""How does Full Self-Driving capability work in Tesla?"", ""What are the features of Tesla\'s Autopilot and Full Self-Driving capability?"", ""How can I use Autopilot in my Tesla vehicle?"", ""What are the active safety features in Tesla vehicles made after September 2014?""]']",Autopilot
"['[""What is the Tesla Autopilot system?"", ""How does the Full Self-Driving Capability feature work in Tesla?"", ""What is the Traffic-Aware Cruise Control feature in Tesla\'s Autopilot?"", ""What are the active safety features that come with a Tesla?"", ""How do I use the Autosteer feature in Tesla Autopilot?""]']",Autopilot
"['[""What features does Autopilot offer in a Tesla vehicle?"", ""How do I use the Auto Lane Change feature in Autopilot?"", ""What is the Smart Summon feature in Tesla\'s Full Self-Driving Capability?"", ""How does the Traffic Light and Stop Sign Control feature work in a Tesla vehicle?"", ""What are the active safety features that come standard in Tesla vehicles after September 2014?""]']",Autopilot
"['[""What is the Autopilot feature in Tesla vehicles?"", ""How does the Full Self-Driving Capability work in Tesla?"", ""What are the safety features included in Tesla\'s Autopilot system?"", ""How can I purchase an Autopilot upgrade for my Tesla?"", ""What are the limitations of using Autopilot in Tesla vehicles?""]']",Autopilot
"['[""What is Autopilot in Tesla?"",\n""How does the Full Self-Driving Capability work in Tesla?"",\n""Can I purchase Autopilot after taking delivery of Tesla vehicle?"",\n""What are the active safety features in Tesla vehicles?"",\n""How can I check what Autopilot hardware I have in my Tesla?""]']",Autopilot
"['[""What are the features included in Tesla\'s Autopilot?"", ""How do I activate Autopilot in my Tesla Model S?"", ""What hardware do I need for Autopilot?"", ""Can I retrofit my Tesla with Autopilot hardware?"", ""What are the active safety features in Tesla\'s Autopilot?""]']",Autopilot
"['[""What features does Tesla\'s Autopilot system include?"", ""How do I enable Autopilot on my Tesla vehicle?"", ""What is the Full Self-Driving Capability in Tesla vehicles?"", ""What are the active safety features in Tesla vehicles made after September 2014?"", ""Can I upgrade my Tesla vehicle to include Autopilot?""]']",Autopilot
"['[""What is the Autopilot feature in Tesla vehicles?"", ""How does the Full Self-Driving Capability work in Tesla?"", ""What are the safety features included in Tesla\'s Autopilot system?"", ""How can I activate the Autopilot feature in my Tesla vehicle?"", ""What are the limitations of using Autopilot in Tesla?""]']",Autopilot
"['[""What features does the Autopilot system in a Tesla vehicle include?"", ""How do I use the Autopilot feature in my Tesla?"", ""What is the Full Self-Driving Capability in Tesla vehicles?"", ""What are the active safety features in Tesla vehicles?"", ""Can I retrofit my Tesla vehicle with Autopilot hardware?""]']",Autopilot
